1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
-0.6,-0.6,-0.6,-0.6,0.0,-0.2,0.0,-0.2,0.0,0.6,0.4,0.6,1.2,-0.8,-0.8,-0.8,-0.8,-0.8,-0.2,0.4,1.0,1.6,1.0,0.4,-0.2,
-0.6,-0.2,0.2,0.6,-0.4,-0.2,0.0,0.2,0.4,-0.2,0.0,0.2,0.0,-0.8,-0.4,0.0,0.4,0.8,0.6,0.4,0.2,0.0,-0.2,-0.4,-0.6,
0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,-0.5333333333333333,-0.4,-0.5333333333333333,-0.4,-0.5333333333333333,-0.4,-0.5333333333333333,-0.4,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,-0.4,-0.5333333333333333,0.13333333333333333,1.6,0.13333333333333333,-0.5333333333333333,-0.4,
0.2,0.06666666666666667,-0.06666666666666667,-0.2,-0.26666666666666666,-0.06666666666666667,0.0,0.06666666666666667,0.26666666666666666,-0.3333333333333333,0.0,0.3333333333333333,0.0,0.5333333333333333,0.26666666666666666,0.0,-0.26666666666666666,-0.5333333333333333,0.2,0.5333333333333333,0.4666666666666667,0.0,-0.4666666666666667,-0.5333333333333333,-0.2,
0.17333333333333334,-0.30666666666666664,-0.30666666666666664,0.17333333333333334,0.02666666666666667,-0.2,-0.21333333333333335,-0.2,0.02666666666666667,-0.04,-0.13333333333333333,-0.04,-0.02666666666666667,0.5333333333333333,-0.18666666666666668,-0.4266666666666667,-0.18666666666666668,0.5333333333333333,0.28,0.10666666666666667,0.013333333333333334,0.0,0.013333333333333334,0.10666666666666667,0.28,
